agent_id,charge_off_within_3_months,charge_off_within_6_months,charge_off_within_9_months,charge_off_within_12_months
13656,1.0,1.0,1.0,0.0
13657,1.0,1.0,1.0,0.0
13659,1.0,1.0,1.0,0.0
13661,1.0,1.0,1.0,0.0
13662,1.0,1.0,1.0,0.0
13663,1.0,1.0,1.0,0.0
13664,1.0,1.0,1.0,0.0
13665,1.0,1.0,1.0,0.0
13666,1.0,1.0,1.0,0.0
13667,1.0,1.0,1.0,0.0
13668,1.0,1.0,1.0,0.0
13669,1.0,1.0,1.0,0.0
13670,1.0,1.0,1.0,0.0
13671,1.0,1.0,1.0,0.0
13672,1.0,1.0,1.0,0.0
13673,1.0,1.0,1.0,0.0
13675,1.0,1.0,1.0,0.0
13676,1.0,1.0,1.0,0.0
13677,1.0,1.0,1.0,0.0
13679,1.0,1.0,1.0,0.0
13680,1.0,1.0,1.0,0.0
13682,1.0,1.0,1.0,0.0
13683,1.0,1.0,1.0,0.0
13684,1.0,1.0,1.0,0.0
13685,1.0,1.0,1.0,0.0
13687,1.0,1.0,1.0,0.0
13688,1.0,1.0,1.0,0.0
13690,1.0,1.0,1.0,0.0
13692,1.0,1.0,1.0,0.0
13693,1.0,1.0,1.0,0.0
13694,1.0,1.0,1.0,0.0
13695,1.0,1.0,1.0,0.0
13696,1.0,1.0,1.0,0.0
13698,1.0,1.0,1.0,0.0
13700,1.0,1.0,1.0,0.0
13701,1.0,1.0,1.0,0.0
13702,1.0,1.0,1.0,0.0
13703,1.0,1.0,1.0,0.0
13705,1.0,1.0,1.0,0.0
13706,1.0,1.0,1.0,0.0
13707,1.0,1.0,1.0,0.0
13708,1.0,1.0,1.0,0.0
13709,1.0,1.0,1.0,0.0
13710,1.0,1.0,1.0,0.0
13711,1.0,1.0,1.0,0.0
13712,1.0,1.0,1.0,0.0
13713,1.0,1.0,1.0,0.0
13714,1.0,1.0,1.0,0.0
13715,1.0,1.0,1.0,0.0
13716,1.0,1.0,1.0,0.0
13717,1.0,1.0,1.0,0.0
13719,1.0,1.0,1.0,0.0
13720,1.0,1.0,1.0,0.0
13721,1.0,1.0,1.0,0.0
13722,1.0,1.0,1.0,0.0
13723,1.0,1.0,1.0,0.0
13724,1.0,1.0,1.0,0.0
13725,1.0,1.0,1.0,0.0
13726,1.0,1.0,1.0,0.0
13727,1.0,1.0,1.0,0.0
13728,1.0,1.0,1.0,0.0
13729,1.0,1.0,1.0,0.0
13730,1.0,1.0,1.0,0.0
13731,1.0,1.0,1.0,0.0
13732,1.0,1.0,1.0,0.0
13733,1.0,1.0,1.0,0.0
13734,1.0,1.0,1.0,0.0
13736,1.0,1.0,1.0,0.0
13737,1.0,1.0,1.0,0.0
13738,1.0,1.0,1.0,0.0
13739,1.0,1.0,1.0,0.0
13740,1.0,1.0,1.0,0.0
13741,1.0,1.0,1.0,0.0
13742,1.0,1.0,1.0,0.0
13743,1.0,1.0,1.0,0.0
13744,1.0,1.0,1.0,0.0
13746,1.0,1.0,1.0,0.0
13747,1.0,1.0,1.0,0.0
13748,1.0,1.0,1.0,0.0
13749,1.0,1.0,1.0,0.0
13750,1.0,1.0,1.0,0.0
13754,1.0,1.0,1.0,0.0
13755,1.0,1.0,1.0,0.0
13756,1.0,1.0,1.0,0.0
13757,1.0,1.0,1.0,0.0
13758,1.0,1.0,1.0,0.0
13759,1.0,1.0,1.0,0.0
13760,1.0,1.0,1.0,0.0
13761,1.0,1.0,1.0,0.0
13762,1.0,1.0,1.0,0.0
13763,1.0,1.0,1.0,0.0
13765,1.0,1.0,1.0,0.0
13766,1.0,1.0,1.0,0.0
13767,1.0,1.0,1.0,0.0
13769,1.0,1.0,1.0,0.0
13770,1.0,1.0,1.0,0.0
13771,1.0,1.0,1.0,0.0
13772,1.0,1.0,1.0,0.0
13774,1.0,1.0,1.0,0.0
13775,1.0,1.0,1.0,0.0
13776,1.0,1.0,1.0,0.0
13777,1.0,1.0,1.0,0.0
13778,1.0,1.0,1.0,0.0
13779,1.0,1.0,1.0,0.0
13780,1.0,1.0,1.0,0.0
13781,1.0,1.0,1.0,0.0
13782,1.0,1.0,1.0,0.0
13783,1.0,1.0,1.0,0.0
13784,1.0,1.0,1.0,0.0
13785,1.0,1.0,1.0,0.0
13787,1.0,1.0,1.0,0.0
13788,1.0,1.0,1.0,0.0
13789,1.0,1.0,1.0,0.0
13790,1.0,1.0,1.0,0.0
13791,1.0,1.0,1.0,0.0
13792,1.0,1.0,1.0,0.0
13794,1.0,1.0,1.0,0.0
13795,1.0,1.0,1.0,0.0
13797,1.0,1.0,1.0,0.0
13798,1.0,1.0,1.0,0.0
13799,1.0,1.0,1.0,0.0
13801,1.0,1.0,1.0,0.0
13802,1.0,1.0,1.0,0.0
13803,1.0,1.0,1.0,0.0
13805,1.0,1.0,1.0,0.0
13807,1.0,1.0,1.0,0.0
13809,1.0,1.0,1.0,0.0
13810,1.0,1.0,1.0,0.0
13812,1.0,1.0,1.0,0.0
13814,1.0,1.0,1.0,0.0
13816,1.0,1.0,1.0,0.0
13817,1.0,1.0,1.0,0.0
13819,1.0,1.0,1.0,0.0
13823,1.0,1.0,1.0,0.0
13824,1.0,1.0,1.0,0.0
13826,1.0,1.0,1.0,0.0
13828,1.0,1.0,1.0,0.0
13829,1.0,1.0,1.0,0.0
13830,1.0,1.0,1.0,0.0
13831,1.0,1.0,1.0,0.0
13832,1.0,1.0,1.0,0.0
13833,1.0,1.0,1.0,0.0
13834,1.0,1.0,1.0,0.0
13835,1.0,1.0,1.0,0.0
13837,1.0,1.0,1.0,0.0
13839,1.0,1.0,1.0,0.0
13840,1.0,1.0,1.0,0.0
13841,1.0,1.0,1.0,0.0
13843,1.0,1.0,1.0,0.0
13844,1.0,1.0,1.0,0.0
13845,1.0,1.0,1.0,0.0
13846,1.0,1.0,1.0,0.0
13848,1.0,1.0,1.0,0.0
13850,1.0,1.0,1.0,0.0
13852,1.0,1.0,1.0,0.0
13853,1.0,1.0,1.0,0.0
13854,1.0,1.0,1.0,0.0
13855,1.0,1.0,1.0,0.0
13856,1.0,1.0,1.0,0.0
13858,1.0,1.0,1.0,0.0
13860,1.0,1.0,1.0,0.0
13861,1.0,1.0,1.0,0.0
13863,1.0,1.0,1.0,0.0
13864,1.0,1.0,1.0,0.0
13866,1.0,1.0,1.0,0.0
13867,1.0,1.0,1.0,0.0
13868,1.0,1.0,1.0,0.0
13871,1.0,1.0,1.0,0.0
13872,1.0,1.0,1.0,0.0
13873,1.0,1.0,1.0,0.0
13876,1.0,1.0,1.0,0.0
13877,1.0,1.0,1.0,0.0
13878,1.0,1.0,1.0,0.0
13879,1.0,1.0,1.0,0.0
13880,1.0,1.0,1.0,0.0
13881,1.0,1.0,1.0,0.0
13882,1.0,1.0,1.0,0.0
13884,1.0,1.0,1.0,0.0
13886,1.0,1.0,1.0,0.0
13887,1.0,1.0,1.0,0.0
13888,1.0,1.0,1.0,0.0
13890,1.0,1.0,1.0,0.0
13891,1.0,1.0,1.0,0.0
13893,1.0,1.0,1.0,0.0
13894,1.0,1.0,1.0,0.0
13895,1.0,1.0,1.0,0.0
13896,1.0,1.0,1.0,0.0
13897,1.0,1.0,1.0,0.0
13898,1.0,1.0,1.0,0.0
13899,1.0,1.0,1.0,0.0
13900,1.0,1.0,1.0,0.0
13901,1.0,1.0,1.0,0.0
13902,1.0,1.0,1.0,0.0
13904,1.0,1.0,1.0,0.0
13906,1.0,1.0,1.0,0.0
13907,1.0,1.0,1.0,0.0
13910,1.0,1.0,1.0,0.0
13911,1.0,1.0,1.0,0.0
13912,1.0,1.0,1.0,0.0
13913,1.0,1.0,1.0,0.0
13914,1.0,1.0,1.0,0.0
13915,1.0,1.0,1.0,0.0
13916,1.0,1.0,1.0,0.0
13917,1.0,1.0,1.0,0.0
13918,1.0,1.0,1.0,0.0
13919,1.0,1.0,1.0,0.0
13921,1.0,1.0,1.0,0.0
13922,1.0,1.0,1.0,0.0
13923,1.0,1.0,1.0,0.0
13924,1.0,1.0,1.0,0.0
13925,1.0,1.0,1.0,0.0
13928,1.0,1.0,1.0,0.0
13929,1.0,1.0,1.0,0.0
13930,1.0,1.0,1.0,0.0
13931,1.0,1.0,1.0,0.0
13932,1.0,1.0,1.0,0.0
13933,1.0,1.0,1.0,0.0
13934,1.0,1.0,1.0,0.0
13935,1.0,1.0,1.0,0.0
13936,1.0,1.0,1.0,0.0
13937,1.0,1.0,1.0,0.0
13938,1.0,1.0,1.0,0.0
13939,1.0,1.0,1.0,0.0
13940,1.0,1.0,1.0,0.0
13941,1.0,1.0,1.0,0.0
13943,1.0,1.0,1.0,0.0
13944,1.0,1.0,1.0,0.0
13945,1.0,1.0,1.0,0.0
13946,1.0,1.0,1.0,0.0
13948,1.0,1.0,1.0,0.0
13949,1.0,1.0,1.0,0.0
13950,1.0,1.0,1.0,0.0
13951,1.0,1.0,1.0,0.0
13952,1.0,1.0,1.0,0.0
13953,1.0,1.0,1.0,0.0
13954,1.0,1.0,1.0,0.0
13955,1.0,1.0,1.0,0.0
13956,1.0,1.0,1.0,0.0
13957,1.0,1.0,1.0,0.0
13958,1.0,1.0,1.0,0.0
13959,1.0,1.0,1.0,0.0
13961,1.0,1.0,1.0,0.0
13963,1.0,1.0,1.0,0.0
13964,1.0,1.0,1.0,0.0
13965,1.0,1.0,1.0,0.0
13966,1.0,1.0,1.0,0.0
13967,1.0,1.0,1.0,0.0
13968,1.0,1.0,1.0,0.0
13969,1.0,1.0,1.0,0.0
13970,1.0,1.0,1.0,0.0
13971,1.0,1.0,1.0,0.0
13972,1.0,1.0,1.0,0.0
13973,1.0,1.0,1.0,0.0
13974,1.0,1.0,1.0,0.0
13975,1.0,1.0,1.0,0.0
13976,1.0,1.0,1.0,0.0
13977,1.0,1.0,1.0,0.0
13978,1.0,1.0,1.0,0.0
13979,1.0,1.0,1.0,0.0
13981,1.0,1.0,1.0,0.0
13982,1.0,1.0,1.0,0.0
13983,1.0,1.0,1.0,0.0
13986,1.0,1.0,1.0,0.0
13988,1.0,1.0,1.0,0.0
13990,1.0,1.0,1.0,0.0
13991,1.0,1.0,1.0,0.0
13993,1.0,1.0,1.0,0.0
13994,1.0,1.0,1.0,0.0
13995,1.0,1.0,1.0,0.0
13997,1.0,1.0,1.0,0.0
13998,1.0,1.0,1.0,0.0
13999,1.0,1.0,1.0,0.0
14000,1.0,1.0,1.0,0.0
14001,1.0,1.0,1.0,0.0
14002,1.0,1.0,1.0,0.0
14003,1.0,1.0,1.0,0.0
14004,1.0,1.0,1.0,0.0
14005,1.0,1.0,1.0,0.0
14006,1.0,1.0,1.0,0.0
14007,1.0,1.0,1.0,0.0
14008,1.0,1.0,1.0,0.0
14009,1.0,1.0,1.0,0.0
14010,1.0,1.0,1.0,0.0
14011,1.0,1.0,1.0,0.0
14012,1.0,1.0,1.0,0.0
14013,1.0,1.0,1.0,0.0
14014,1.0,1.0,1.0,0.0
14015,1.0,1.0,1.0,0.0
14017,1.0,1.0,1.0,0.0
14018,1.0,1.0,1.0,0.0
14019,1.0,1.0,1.0,0.0
14020,1.0,1.0,1.0,0.0
14022,1.0,1.0,1.0,0.0
14023,1.0,1.0,1.0,0.0
14024,1.0,1.0,1.0,0.0
14025,1.0,1.0,1.0,0.0
14026,1.0,1.0,1.0,0.0
14027,1.0,1.0,1.0,0.0
14028,1.0,1.0,1.0,0.0
14029,1.0,1.0,1.0,0.0
14030,1.0,1.0,1.0,0.0
14031,1.0,1.0,1.0,0.0
14033,1.0,1.0,1.0,0.0
14034,1.0,1.0,1.0,0.0
14035,1.0,1.0,1.0,0.0
14036,1.0,1.0,1.0,0.0
14037,1.0,1.0,1.0,0.0
14038,1.0,1.0,1.0,0.0
14039,1.0,1.0,1.0,0.0
14040,1.0,1.0,1.0,0.0
14041,1.0,1.0,1.0,0.0
14042,1.0,1.0,1.0,0.0
14043,1.0,1.0,1.0,0.0
14044,1.0,1.0,1.0,0.0
14046,1.0,1.0,1.0,0.0
14048,1.0,1.0,1.0,0.0
14049,1.0,1.0,1.0,0.0
14050,1.0,1.0,1.0,0.0
14051,1.0,1.0,1.0,0.0
14052,1.0,1.0,1.0,0.0
14053,1.0,1.0,1.0,0.0
14054,1.0,1.0,1.0,0.0
14055,1.0,1.0,1.0,0.0
14056,1.0,1.0,1.0,0.0
14057,1.0,1.0,1.0,0.0
14058,1.0,1.0,1.0,0.0
14060,1.0,1.0,1.0,0.0
14061,1.0,1.0,1.0,0.0
14062,1.0,1.0,1.0,0.0
14064,1.0,1.0,1.0,0.0
14065,1.0,1.0,1.0,0.0
14066,1.0,1.0,1.0,0.0
14070,1.0,1.0,1.0,0.0
14071,1.0,1.0,1.0,0.0
14073,1.0,1.0,1.0,0.0
14074,1.0,1.0,1.0,0.0
14075,1.0,1.0,1.0,0.0
14076,1.0,1.0,1.0,0.0
14077,1.0,1.0,1.0,0.0
14078,1.0,1.0,1.0,0.0
14080,1.0,1.0,1.0,0.0
14081,1.0,1.0,1.0,0.0
14083,1.0,1.0,1.0,0.0
14086,1.0,1.0,1.0,0.0
14087,1.0,1.0,1.0,0.0
14088,1.0,1.0,1.0,0.0
14090,1.0,1.0,1.0,0.0
14091,1.0,1.0,1.0,0.0
14092,1.0,1.0,1.0,0.0
14093,1.0,1.0,1.0,0.0
14094,1.0,1.0,1.0,0.0
14095,1.0,1.0,1.0,0.0
14096,1.0,1.0,1.0,0.0
14097,1.0,1.0,1.0,0.0
14098,1.0,1.0,1.0,0.0
14102,1.0,1.0,1.0,0.0
14103,1.0,1.0,1.0,0.0
14106,1.0,1.0,1.0,0.0
14107,1.0,1.0,1.0,0.0
14108,1.0,1.0,1.0,0.0
14109,1.0,1.0,1.0,0.0
14110,1.0,1.0,1.0,0.0
14111,1.0,1.0,1.0,0.0
14112,1.0,1.0,1.0,0.0
14113,1.0,1.0,1.0,0.0
14114,1.0,1.0,1.0,0.0
14115,1.0,1.0,1.0,0.0
14116,1.0,1.0,1.0,0.0
14117,1.0,1.0,1.0,0.0
14118,1.0,1.0,1.0,0.0
14119,1.0,1.0,1.0,0.0
14121,1.0,1.0,1.0,0.0
14122,1.0,1.0,1.0,0.0
14123,1.0,1.0,1.0,0.0
14124,1.0,1.0,1.0,0.0
14126,1.0,1.0,1.0,0.0
14127,1.0,1.0,1.0,0.0
14128,1.0,1.0,1.0,0.0
14129,1.0,1.0,1.0,0.0
14130,1.0,1.0,1.0,0.0
14133,1.0,1.0,1.0,0.0
14134,1.0,1.0,1.0,0.0
14135,1.0,1.0,1.0,0.0
14136,1.0,1.0,1.0,0.0
14137,1.0,1.0,1.0,0.0
14139,1.0,1.0,1.0,0.0
14141,1.0,1.0,1.0,0.0
14143,1.0,1.0,1.0,0.0
14144,1.0,1.0,1.0,0.0
14145,1.0,1.0,1.0,0.0
14146,1.0,1.0,1.0,0.0
14147,1.0,1.0,1.0,0.0
14148,1.0,1.0,1.0,0.0
14149,1.0,1.0,1.0,0.0
14153,1.0,1.0,1.0,0.0
14154,1.0,1.0,1.0,0.0
14156,1.0,1.0,1.0,0.0
14157,1.0,1.0,1.0,0.0
14159,1.0,1.0,1.0,0.0
14160,1.0,1.0,1.0,0.0
14161,1.0,1.0,1.0,0.0
14162,1.0,1.0,1.0,0.0
14163,1.0,1.0,1.0,0.0
14164,1.0,1.0,1.0,0.0
14165,1.0,1.0,1.0,0.0
14167,1.0,1.0,1.0,0.0
14168,1.0,1.0,1.0,0.0
14169,1.0,1.0,1.0,0.0
14170,1.0,1.0,1.0,0.0
14171,1.0,1.0,1.0,0.0
14172,1.0,1.0,1.0,0.0
14173,1.0,1.0,1.0,0.0
14175,1.0,1.0,1.0,0.0
14176,1.0,1.0,1.0,0.0
14178,1.0,1.0,1.0,0.0
14179,1.0,1.0,1.0,0.0
14180,1.0,1.0,1.0,0.0
14181,1.0,1.0,1.0,0.0
14182,1.0,1.0,1.0,0.0
14183,1.0,1.0,1.0,0.0
14184,1.0,1.0,1.0,0.0
14185,1.0,1.0,1.0,0.0
14186,1.0,1.0,1.0,0.0
14187,1.0,1.0,1.0,0.0
14189,1.0,1.0,1.0,0.0
14190,1.0,1.0,1.0,0.0
14191,1.0,1.0,1.0,0.0
14192,1.0,1.0,1.0,0.0
14194,1.0,1.0,1.0,0.0
14196,1.0,1.0,1.0,0.0
14200,1.0,1.0,1.0,0.0
14201,1.0,1.0,1.0,0.0
14202,1.0,1.0,1.0,0.0
14203,1.0,1.0,1.0,0.0
14205,1.0,1.0,1.0,0.0
14206,1.0,1.0,1.0,0.0
14208,1.0,1.0,1.0,0.0
14209,1.0,1.0,1.0,0.0
14210,1.0,1.0,1.0,0.0
14211,1.0,1.0,1.0,0.0
14212,1.0,1.0,1.0,0.0
14213,1.0,1.0,1.0,0.0
14214,1.0,1.0,1.0,0.0
14215,1.0,1.0,1.0,0.0
14216,1.0,1.0,1.0,0.0
14217,1.0,1.0,1.0,0.0
14218,1.0,1.0,1.0,0.0
14220,1.0,1.0,1.0,0.0
14222,1.0,1.0,1.0,0.0
14225,1.0,1.0,1.0,0.0
14226,1.0,1.0,1.0,0.0
14227,1.0,1.0,1.0,0.0
14228,1.0,1.0,1.0,0.0
14229,1.0,1.0,1.0,0.0
14230,1.0,1.0,1.0,0.0
14231,1.0,1.0,1.0,0.0
14232,1.0,1.0,1.0,0.0
14234,1.0,1.0,1.0,0.0
14235,1.0,1.0,1.0,0.0
14236,1.0,1.0,1.0,0.0
14237,1.0,1.0,1.0,0.0
14239,1.0,1.0,1.0,0.0
14240,1.0,1.0,1.0,0.0
14241,1.0,1.0,1.0,0.0
14242,1.0,1.0,1.0,0.0
14243,1.0,1.0,1.0,0.0
14244,1.0,1.0,1.0,0.0
14245,1.0,1.0,1.0,0.0
14246,1.0,1.0,1.0,0.0
14247,1.0,1.0,1.0,0.0
14250,1.0,1.0,1.0,0.0
14251,1.0,1.0,1.0,0.0
14252,1.0,1.0,1.0,0.0
14254,1.0,1.0,1.0,0.0
14255,1.0,1.0,1.0,0.0
14257,1.0,1.0,1.0,0.0
14258,1.0,1.0,1.0,0.0
14259,1.0,1.0,1.0,0.0
14260,1.0,1.0,1.0,0.0
14261,1.0,1.0,1.0,0.0
14262,1.0,1.0,1.0,0.0
14263,1.0,1.0,1.0,0.0
14264,1.0,1.0,1.0,0.0
14266,1.0,1.0,1.0,0.0
14267,1.0,1.0,1.0,0.0
14268,1.0,1.0,1.0,0.0
14269,1.0,1.0,1.0,0.0
14270,1.0,1.0,1.0,0.0
14271,1.0,1.0,1.0,0.0
14273,1.0,1.0,1.0,0.0
14275,1.0,1.0,1.0,0.0
14276,1.0,1.0,1.0,0.0
14277,1.0,1.0,1.0,0.0
14278,1.0,1.0,1.0,0.0
14279,1.0,1.0,1.0,0.0
14280,1.0,1.0,1.0,0.0
14281,1.0,1.0,1.0,0.0
14282,1.0,1.0,1.0,0.0
14283,1.0,1.0,1.0,0.0
14284,1.0,1.0,1.0,0.0
14285,1.0,1.0,1.0,0.0
14286,1.0,1.0,1.0,0.0
14287,1.0,1.0,1.0,0.0
14288,1.0,1.0,1.0,0.0
14289,1.0,1.0,1.0,0.0
14290,1.0,1.0,1.0,0.0
14291,1.0,1.0,1.0,0.0
14293,1.0,1.0,1.0,0.0
14294,1.0,1.0,1.0,0.0
14295,1.0,1.0,1.0,0.0
14296,1.0,1.0,1.0,0.0
14297,1.0,1.0,1.0,0.0
14298,1.0,1.0,1.0,0.0
14299,1.0,1.0,1.0,0.0
14300,1.0,1.0,1.0,0.0
14301,1.0,1.0,1.0,0.0
14302,1.0,1.0,1.0,0.0
14304,1.0,1.0,1.0,0.0
14307,1.0,1.0,1.0,0.0
14308,1.0,1.0,1.0,0.0
14310,1.0,1.0,1.0,0.0
14312,1.0,1.0,1.0,0.0
14313,1.0,1.0,1.0,0.0
14314,1.0,1.0,1.0,0.0
14316,1.0,1.0,1.0,0.0
14318,1.0,1.0,1.0,0.0
14319,1.0,1.0,1.0,0.0
14320,1.0,1.0,1.0,0.0
14322,1.0,1.0,1.0,0.0
14323,1.0,1.0,1.0,0.0
14324,1.0,1.0,1.0,0.0
14325,1.0,1.0,1.0,0.0
14326,1.0,1.0,1.0,0.0
14328,1.0,1.0,1.0,0.0
14329,1.0,1.0,1.0,0.0
14330,1.0,1.0,1.0,0.0
14332,1.0,1.0,1.0,0.0
14333,1.0,1.0,1.0,0.0
14334,1.0,1.0,1.0,0.0
14337,1.0,1.0,1.0,0.0
14338,1.0,1.0,1.0,0.0
14339,1.0,1.0,1.0,0.0
14340,1.0,1.0,1.0,0.0
14341,1.0,1.0,1.0,0.0
14342,1.0,1.0,1.0,0.0
14343,1.0,1.0,1.0,0.0
14344,1.0,1.0,1.0,0.0
14345,1.0,1.0,1.0,0.0
14346,1.0,1.0,1.0,0.0
14347,1.0,1.0,1.0,0.0
14348,1.0,1.0,1.0,0.0
14349,1.0,1.0,1.0,0.0
14351,1.0,1.0,1.0,0.0
14352,1.0,1.0,1.0,0.0
14353,1.0,1.0,1.0,0.0
14354,1.0,1.0,1.0,0.0
14355,1.0,1.0,1.0,0.0
14356,1.0,1.0,1.0,0.0
14357,1.0,1.0,1.0,0.0
14360,1.0,1.0,1.0,0.0
14361,1.0,1.0,1.0,0.0
14363,1.0,1.0,1.0,0.0
14365,1.0,1.0,1.0,0.0
14366,1.0,1.0,1.0,0.0
14367,1.0,1.0,1.0,0.0
14369,1.0,1.0,1.0,0.0
14370,1.0,1.0,1.0,0.0
14372,1.0,1.0,1.0,0.0
14373,1.0,1.0,1.0,0.0
14374,1.0,1.0,1.0,0.0
14375,1.0,1.0,1.0,0.0
14376,1.0,1.0,1.0,0.0
14377,1.0,1.0,1.0,0.0
14378,1.0,1.0,1.0,0.0
14379,1.0,1.0,1.0,0.0
14380,1.0,1.0,1.0,0.0
14381,1.0,1.0,1.0,0.0
14382,1.0,1.0,1.0,0.0
14383,1.0,1.0,1.0,0.0
14384,1.0,1.0,1.0,0.0
14385,1.0,1.0,1.0,0.0
14387,1.0,1.0,1.0,0.0
14388,1.0,1.0,1.0,0.0
14390,1.0,1.0,1.0,0.0
14391,1.0,1.0,1.0,0.0
14392,1.0,1.0,1.0,0.0
14393,1.0,1.0,1.0,0.0
14394,1.0,1.0,1.0,0.0
14395,1.0,1.0,1.0,0.0
14396,1.0,1.0,1.0,0.0
14397,1.0,1.0,1.0,0.0
14398,1.0,1.0,1.0,0.0
14400,1.0,1.0,1.0,0.0
14401,1.0,1.0,1.0,0.0
14402,1.0,1.0,1.0,0.0
14404,1.0,1.0,1.0,0.0
14405,1.0,1.0,1.0,0.0
14407,1.0,1.0,1.0,0.0
14410,1.0,1.0,1.0,0.0
14411,1.0,1.0,1.0,0.0
14412,1.0,1.0,1.0,0.0
14413,1.0,1.0,1.0,0.0
14414,1.0,1.0,1.0,0.0
14416,1.0,1.0,1.0,0.0
14418,1.0,1.0,1.0,0.0
14419,1.0,1.0,1.0,0.0
14420,1.0,1.0,1.0,0.0
14421,1.0,1.0,1.0,0.0
14422,1.0,1.0,1.0,0.0
14423,1.0,1.0,1.0,0.0
14425,1.0,1.0,1.0,0.0
14426,1.0,1.0,1.0,0.0
14427,1.0,1.0,1.0,0.0
14428,1.0,1.0,1.0,0.0
14429,1.0,1.0,1.0,0.0
14430,1.0,1.0,1.0,0.0
14432,1.0,1.0,1.0,0.0
14433,1.0,1.0,1.0,0.0
14434,1.0,1.0,1.0,0.0
14435,1.0,1.0,1.0,0.0
14438,1.0,1.0,1.0,0.0
14441,1.0,1.0,1.0,0.0
14442,1.0,1.0,1.0,0.0
14443,1.0,1.0,1.0,0.0
14444,1.0,1.0,1.0,0.0
14446,1.0,1.0,1.0,0.0
14447,1.0,1.0,1.0,0.0
14448,1.0,1.0,1.0,0.0
14449,1.0,1.0,1.0,0.0
14450,1.0,1.0,1.0,0.0
14451,1.0,1.0,1.0,0.0
14452,1.0,1.0,1.0,0.0
14454,1.0,1.0,1.0,0.0
14456,1.0,1.0,1.0,0.0
14457,1.0,1.0,1.0,0.0
14459,1.0,1.0,1.0,0.0
14460,1.0,1.0,1.0,0.0
14462,1.0,1.0,1.0,0.0
14463,1.0,1.0,1.0,0.0
14464,1.0,1.0,1.0,0.0
14467,1.0,1.0,1.0,0.0
14468,1.0,1.0,1.0,0.0
14469,1.0,1.0,1.0,0.0
14470,1.0,1.0,1.0,0.0
14471,1.0,1.0,1.0,0.0
14472,1.0,1.0,1.0,0.0
14473,1.0,1.0,1.0,0.0
14474,1.0,1.0,1.0,0.0
14475,1.0,1.0,1.0,0.0
14476,1.0,1.0,1.0,0.0
14477,1.0,1.0,1.0,0.0
14478,1.0,1.0,1.0,0.0
14480,1.0,1.0,1.0,0.0
14481,1.0,1.0,1.0,0.0
14482,1.0,1.0,1.0,0.0
14483,1.0,1.0,1.0,0.0
14485,1.0,1.0,1.0,0.0
14486,1.0,1.0,1.0,0.0
14487,1.0,1.0,1.0,0.0
14488,1.0,1.0,1.0,0.0
14489,1.0,1.0,1.0,0.0
14490,1.0,1.0,1.0,0.0
14492,1.0,1.0,1.0,0.0
14493,1.0,1.0,1.0,0.0
14494,1.0,1.0,1.0,0.0
14495,1.0,1.0,1.0,0.0
14496,1.0,1.0,1.0,0.0
14497,1.0,1.0,1.0,0.0
14498,1.0,1.0,1.0,0.0
14499,1.0,1.0,1.0,0.0
14500,1.0,1.0,1.0,0.0
14501,1.0,1.0,1.0,0.0
14503,1.0,1.0,1.0,0.0
14504,1.0,1.0,1.0,0.0
14505,1.0,1.0,1.0,0.0
14507,1.0,1.0,1.0,0.0
14508,1.0,1.0,1.0,0.0
14509,1.0,1.0,1.0,0.0
14510,1.0,1.0,1.0,0.0
14511,1.0,1.0,1.0,0.0
14512,1.0,1.0,1.0,0.0
14514,1.0,1.0,1.0,0.0
14515,1.0,1.0,1.0,0.0
14516,1.0,1.0,1.0,0.0
14517,1.0,1.0,1.0,0.0
14518,1.0,1.0,1.0,0.0
14519,1.0,1.0,1.0,0.0
14520,1.0,1.0,1.0,0.0
14521,1.0,1.0,1.0,0.0
14523,1.0,1.0,1.0,0.0
14524,1.0,1.0,1.0,0.0
14525,1.0,1.0,1.0,0.0
14526,1.0,1.0,1.0,0.0
14528,1.0,1.0,1.0,0.0
14529,1.0,1.0,1.0,0.0
14530,1.0,1.0,1.0,0.0
14531,1.0,1.0,1.0,0.0
14532,1.0,1.0,1.0,0.0
14533,1.0,1.0,1.0,0.0
14534,1.0,1.0,1.0,0.0
14535,1.0,1.0,1.0,0.0
14536,1.0,1.0,1.0,0.0
14537,1.0,1.0,1.0,0.0
14538,1.0,1.0,1.0,0.0
14539,1.0,1.0,1.0,0.0
14540,1.0,1.0,1.0,0.0
14541,1.0,1.0,1.0,0.0
14542,1.0,1.0,1.0,0.0
14543,1.0,1.0,1.0,0.0
14544,1.0,1.0,1.0,0.0
14545,1.0,1.0,1.0,0.0
14547,1.0,1.0,1.0,0.0
14548,1.0,1.0,1.0,0.0
14549,1.0,1.0,1.0,0.0
14553,1.0,1.0,1.0,0.0
14554,1.0,1.0,1.0,0.0
14556,1.0,1.0,1.0,0.0
14558,1.0,1.0,1.0,0.0
14559,1.0,1.0,1.0,0.0
14560,1.0,1.0,1.0,0.0
14562,1.0,1.0,1.0,0.0
14563,1.0,1.0,1.0,0.0
14564,1.0,1.0,1.0,0.0
14565,1.0,1.0,1.0,0.0
14566,1.0,1.0,1.0,0.0
14567,1.0,1.0,1.0,0.0
14568,1.0,1.0,1.0,0.0
14569,1.0,1.0,1.0,0.0
14570,1.0,1.0,1.0,0.0
14571,1.0,1.0,1.0,0.0
14572,1.0,1.0,1.0,0.0
14573,1.0,1.0,1.0,0.0
14574,1.0,1.0,1.0,0.0
14575,1.0,1.0,1.0,0.0
